run,seed,iteration,algorithm,best_fitness
15,56,28,Greedy,1090.1573217955315
15,56,29,FOA,1645.103896385872
15,56,29,PSO,1723.1236353818076
15,56,29,Random Search,1641.6623661638614
15,56,29,Greedy,1090.1573217955315
15,56,30,FOA,1645.103896385872
15,56,30,PSO,1723.1236353818076
15,56,30,Random Search,1641.6623661638614
15,56,30,Greedy,1090.1573217955315
15,56,31,FOA,1645.103896385872
15,56,31,PSO,1723.1236353818076
15,56,31,Random Search,1641.6623661638614
15,56,31,Greedy,1090.1573217955315
15,56,32,FOA,1645.103896385872
15,56,32,PSO,1723.1236353818076
15,56,32,Random Search,1641.6623661638614
15,56,32,Greedy,1090.1573217955315
15,56,33,FOA,1645.103896385872
15,56,33,PSO,1723.1236353818076
15,56,33,Random Search,1641.6623661638614
15,56,33,Greedy,1090.1573217955315
15,56,34,FOA,1645.103896385872
15,56,34,PSO,1723.1236353818076
15,56,34,Random Search,1641.6623661638614
15,56,34,Greedy,1090.1573217955315
15,56,35,FOA,1645.103896385872
15,56,35,PSO,1723.1236353818076
15,56,35,Random Search,1641.6623661638614
15,56,35,Greedy,1090.1573217955315
15,56,36,FOA,1645.103896385872
15,56,36,PSO,1723.1236353818076
15,56,36,Random Search,1641.6623661638614
15,56,36,Greedy,1090.1573217955315
15,56,37,FOA,1645.103896385872
15,56,37,PSO,1723.1236353818076
15,56,37,Random Search,1641.6623661638614
15,56,37,Greedy,1090.1573217955315
15,56,38,FOA,1645.103896385872
15,56,38,PSO,1723.1236353818076
15,56,38,Random Search,1641.6623661638614
15,56,38,Greedy,1090.1573217955315
15,56,39,FOA,1645.103896385872
15,56,39,PSO,1723.1236353818076
15,56,39,Random Search,1641.6623661638614
15,56,39,Greedy,1090.1573217955315
15,56,40,FOA,1645.103896385872
15,56,40,PSO,1723.1236353818076
15,56,40,Random Search,1641.6623661638614
15,56,40,Greedy,1090.1573217955315
15,56,41,FOA,1645.103896385872
15,56,41,PSO,1723.1236353818076
15,56,41,Random Search,1641.6623661638614
15,56,41,Greedy,1090.1573217955315
15,56,42,FOA,1645.103896385872
15,56,42,PSO,1723.1236353818076
15,56,42,Random Search,1641.6623661638614
15,56,42,Greedy,1090.1573217955315
15,56,43,FOA,1645.103896385872
15,56,43,PSO,1723.1236353818076
15,56,43,Random Search,1641.6623661638614
15,56,43,Greedy,1090.1573217955315
15,56,44,FOA,1645.103896385872
15,56,44,PSO,1723.1236353818076
15,56,44,Random Search,1641.6623661638614
15,56,44,Greedy,1090.1573217955315
15,56,45,FOA,1645.103896385872
15,56,45,PSO,1723.1236353818076
15,56,45,Random Search,1641.6623661638614
15,56,45,Greedy,1090.1573217955315
15,56,46,FOA,1645.103896385872
15,56,46,PSO,1723.1236353818076
15,56,46,Random Search,1641.6623661638614
15,56,46,Greedy,1090.1573217955315
15,56,47,FOA,1645.103896385872
15,56,47,PSO,1723.1236353818076
15,56,47,Random Search,1641.6623661638614
15,56,47,Greedy,1090.1573217955315
15,56,48,FOA,1645.103896385872
15,56,48,PSO,1723.1236353818076
15,56,48,Random Search,1641.6623661638614
15,56,48,Greedy,1090.1573217955315
15,56,49,FOA,1645.103896385872
15,56,49,PSO,1723.1236353818076
15,56,49,Random Search,1641.6623661638614
15,56,49,Greedy,1090.1573217955315
15,56,50,FOA,1645.103896385872
15,56,50,PSO,1723.1236353818076
15,56,50,Random Search,1641.6623661638614
15,56,50,Greedy,1090.1573217955315
16,57,1,FOA,1058.8087383002567
16,57,1,PSO,1061.4982788585507
16,57,1,Random Search,540.1468692237884
16,57,1,Greedy,620.1513809720627
16,57,2,FOA,1095.2899806988569
16,57,2,PSO,1061.4982788585507
16,57,2,Random Search,682.6446507514429
16,57,2,Greedy,620.1513809720627
16,57,3,FOA,1095.2899806988569
16,57,3,PSO,1134.93404012393
16,57,3,Random Search,682.6446507514429
16,57,3,Greedy,620.1513809720627
16,57,4,FOA,1164.4071793045953
16,57,4,PSO,1134.93404012393
16,57,4,Random Search,682.6446507514429
16,57,4,Greedy,620.1513809720627
16,57,5,FOA,1189.9581620601512
16,57,5,PSO,1134.93404012393
16,57,5,Random Search,761.6553753924547
16,57,5,Greedy,620.1513809720627
16,57,6,FOA,1189.9581620601512
16,57,6,PSO,1134.93404012393
16,57,6,Random Search,761.6553753924547
16,57,6,Greedy,620.1513809720627
16,57,7,FOA,1189.9581620601512
16,57,7,PSO,1134.93404012393
16,57,7,Random Search,762.77304857162
16,57,7,Greedy,620.1513809720627
16,57,8,FOA,1189.9581620601512
16,57,8,PSO,1134.93404012393
16,57,8,Random Search,810.1387265510622
16,57,8,Greedy,620.1513809720627
16,57,9,FOA,1189.9581620601512
16,57,9,PSO,1134.93404012393
16,57,9,Random Search,810.1387265510622
16,57,9,Greedy,620.1513809720627
16,57,10,FOA,1189.9581620601512
16,57,10,PSO,1134.93404012393
16,57,10,Random Search,810.1387265510622
16,57,10,Greedy,620.1513809720627
16,57,11,FOA,1189.9581620601512
16,57,11,PSO,1205.2242705374538
16,57,11,Random Search,1051.4241209137292
16,57,11,Greedy,620.1513809720627
16,57,12,FOA,1189.9581620601512
16,57,12,PSO,1205.2242705374538
16,57,12,Random Search,1051.4241209137292
16,57,12,Greedy,620.1513809720627
16,57,13,FOA,1189.9581620601512
16,57,13,PSO,1205.2242705374538
16,57,13,Random Search,1051.4241209137292
16,57,13,Greedy,620.1513809720627
16,57,14,FOA,1189.9581620601512
16,57,14,PSO,1205.2242705374538
16,57,14,Random Search,1051.4241209137292
16,57,14,Greedy,620.1513809720627
16,57,15,FOA,1189.9581620601512
16,57,15,PSO,1205.2242705374538
16,57,15,Random Search,1051.4241209137292
16,57,15,Greedy,620.1513809720627
16,57,16,FOA,1189.9581620601512
16,57,16,PSO,1205.2242705374538
16,57,16,Random Search,1051.4241209137292
16,57,16,Greedy,620.1513809720627
16,57,17,FOA,1189.9581620601512
16,57,17,PSO,1205.2242705374538
16,57,17,Random Search,1051.4241209137292
16,57,17,Greedy,620.1513809720627
16,57,18,FOA,1189.9581620601512
16,57,18,PSO,1205.2242705374538
16,57,18,Random Search,1051.4241209137292
16,57,18,Greedy,620.1513809720627
16,57,19,FOA,1189.9581620601512
16,57,19,PSO,1284.3442936138927
16,57,19,Random Search,1051.4241209137292
16,57,19,Greedy,620.1513809720627
16,57,20,FOA,1189.9581620601512
16,57,20,PSO,1284.3442936138927
16,57,20,Random Search,1051.4241209137292
16,57,20,Greedy,620.1513809720627
16,57,21,FOA,1189.9581620601512
16,57,21,PSO,1284.3442936138927
16,57,21,Random Search,1051.4241209137292
16,57,21,Greedy,620.1513809720627
16,57,22,FOA,1189.9581620601512
16,57,22,PSO,1284.3442936138927
16,57,22,Random Search,1051.4241209137292
16,57,22,Greedy,620.1513809720627
16,57,23,FOA,1189.9581620601512
16,57,23,PSO,1284.3442936138927
16,57,23,Random Search,1051.4241209137292
16,57,23,Greedy,620.1513809720627
16,57,24,FOA,1189.9581620601512
16,57,24,PSO,1284.3442936138927
16,57,24,Random Search,1051.4241209137292
16,57,24,Greedy,620.1513809720627
16,57,25,FOA,1189.9581620601512
16,57,25,PSO,1284.3442936138927
16,57,25,Random Search,1051.4241209137292
16,57,25,Greedy,620.1513809720627
16,57,26,FOA,1189.9581620601512
16,57,26,PSO,1284.3442936138927
16,57,26,Random Search,1051.4241209137292
16,57,26,Greedy,620.1513809720627
16,57,27,FOA,1189.9581620601512
16,57,27,PSO,1284.3442936138927
16,57,27,Random Search,1051.4241209137292
16,57,27,Greedy,620.1513809720627
16,57,28,FOA,1189.9581620601512
16,57,28,PSO,1284.3442936138927
16,57,28,Random Search,1051.4241209137292
16,57,28,Greedy,620.1513809720627
16,57,29,FOA,1189.9581620601512
16,57,29,PSO,1284.3442936138927
16,57,29,Random Search,1051.4241209137292
16,57,29,Greedy,620.1513809720627
16,57,30,FOA,1189.9581620601512
16,57,30,PSO,1284.3442936138927
16,57,30,Random Search,1051.4241209137292
16,57,30,Greedy,620.1513809720627
16,57,31,FOA,1189.9581620601512
16,57,31,PSO,1284.3442936138927
16,57,31,Random Search,1051.4241209137292
16,57,31,Greedy,620.1513809720627
16,57,32,FOA,1189.9581620601512
16,57,32,PSO,1284.3442936138927
16,57,32,Random Search,1051.4241209137292
16,57,32,Greedy,620.1513809720627
16,57,33,FOA,1189.9581620601512
16,57,33,PSO,1284.3442936138927
16,57,33,Random Search,1051.4241209137292
16,57,33,Greedy,620.1513809720627
16,57,34,FOA,1189.9581620601512
16,57,34,PSO,1284.3442936138927
16,57,34,Random Search,1051.4241209137292
16,57,34,Greedy,620.1513809720627
16,57,35,FOA,1189.9581620601512
16,57,35,PSO,1284.3442936138927
16,57,35,Random Search,1051.4241209137292
16,57,35,Greedy,620.1513809720627
16,57,36,FOA,1189.9581620601512
16,57,36,PSO,1284.3442936138927
16,57,36,Random Search,1165.241350547131
16,57,36,Greedy,620.1513809720627
16,57,37,FOA,1189.9581620601512
16,57,37,PSO,1284.3442936138927
16,57,37,Random Search,1165.241350547131
16,57,37,Greedy,620.1513809720627
16,57,38,FOA,1189.9581620601512
16,57,38,PSO,1284.3442936138927
16,57,38,Random Search,1165.241350547131
16,57,38,Greedy,620.1513809720627
16,57,39,FOA,1189.9581620601512
16,57,39,PSO,1284.3442936138927
16,57,39,Random Search,1165.241350547131
16,57,39,Greedy,620.1513809720627
16,57,40,FOA,1189.9581620601512
16,57,40,PSO,1284.3442936138927
16,57,40,Random Search,1165.241350547131
16,57,40,Greedy,620.1513809720627
16,57,41,FOA,1189.9581620601512
16,57,41,PSO,1284.3442936138927
16,57,41,Random Search,1165.241350547131
16,57,41,Greedy,620.1513809720627
16,57,42,FOA,1189.9581620601512
16,57,42,PSO,1284.3442936138927
16,57,42,Random Search,1165.241350547131
16,57,42,Greedy,620.1513809720627
16,57,43,FOA,1189.9581620601512
16,57,43,PSO,1284.3442936138927
16,57,43,Random Search,1165.241350547131
16,57,43,Greedy,620.1513809720627
16,57,44,FOA,1189.9581620601512
16,57,44,PSO,1284.3442936138927
16,57,44,Random Search,1165.241350547131
16,57,44,Greedy,620.1513809720627
16,57,45,FOA,1189.9581620601512
16,57,45,PSO,1284.3442936138927
16,57,45,Random Search,1165.241350547131
16,57,45,Greedy,620.1513809720627
16,57,46,FOA,1189.9581620601512
16,57,46,PSO,1284.3442936138927
16,57,46,Random Search,1165.241350547131
16,57,46,Greedy,620.1513809720627
16,57,47,FOA,1189.9581620601512
16,57,47,PSO,1284.3442936138927
16,57,47,Random Search,1165.241350547131
16,57,47,Greedy,620.1513809720627
16,57,48,FOA,1189.9581620601512
16,57,48,PSO,1284.3442936138927
16,57,48,Random Search,1165.241350547131
16,57,48,Greedy,620.1513809720627
16,57,49,FOA,1189.9581620601512
16,57,49,PSO,1284.3442936138927
16,57,49,Random Search,1165.241350547131
16,57,49,Greedy,620.1513809720627
16,57,50,FOA,1189.9581620601512
16,57,50,PSO,1284.3442936138927
16,57,50,Random Search,1165.241350547131
16,57,50,Greedy,620.1513809720627
17,58,1,FOA,1235.1849651131577
17,58,1,PSO,1110.2826987485278
17,58,1,Random Search,1032.6340006689725
17,58,1,Greedy,980.1181319328862
17,58,2,FOA,1511.1024672061985
17,58,2,PSO,1384.0285407518777
17,58,2,Random Search,1032.6340006689725
17,58,2,Greedy,980.1181319328862
17,58,3,FOA,1590.2897914508644
17,58,3,PSO,1514.6805354055818
17,58,3,Random Search,1032.6340006689725
17,58,3,Greedy,980.1181319328862
17,58,4,FOA,1720.5945771271606
17,58,4,PSO,1514.6805354055818
17,58,4,Random Search,1032.6340006689725
17,58,4,Greedy,980.1181319328862
17,58,5,FOA,1720.5945771271606
17,58,5,PSO,1514.6805354055818
17,58,5,Random Search,1032.6340006689725
17,58,5,Greedy,980.1181319328862
17,58,6,FOA,1720.5945771271606
17,58,6,PSO,1514.6805354055818
17,58,6,Random Search,1032.6340006689725
17,58,6,Greedy,980.1181319328862
17,58,7,FOA,1720.5945771271606
17,58,7,PSO,1514.6805354055818
17,58,7,Random Search,1032.6340006689725
17,58,7,Greedy,980.1181319328862
17,58,8,FOA,1720.5945771271606
17,58,8,PSO,1514.6805354055818
17,58,8,Random Search,1032.6340006689725
17,58,8,Greedy,980.1181319328862
17,58,9,FOA,1720.5945771271606
17,58,9,PSO,1514.6805354055818
17,58,9,Random Search,1032.6340006689725
17,58,9,Greedy,980.1181319328862
17,58,10,FOA,1720.5945771271606
17,58,10,PSO,1514.6805354055818
17,58,10,Random Search,1032.6340006689725
17,58,10,Greedy,980.1181319328862
17,58,11,FOA,1720.5945771271606
17,58,11,PSO,1514.6805354055818
17,58,11,Random Search,1032.6340006689725
17,58,11,Greedy,980.1181319328862
17,58,12,FOA,1720.5945771271606
17,58,12,PSO,1514.6805354055818
17,58,12,Random Search,1111.5273041202552
17,58,12,Greedy,980.1181319328862
17,58,13,FOA,1720.5945771271606
17,58,13,PSO,1514.6805354055818
17,58,13,Random Search,1111.5273041202552
17,58,13,Greedy,980.1181319328862
17,58,14,FOA,1720.5945771271606
17,58,14,PSO,1514.6805354055818
17,58,14,Random Search,1111.5273041202552
17,58,14,Greedy,980.1181319328862
17,58,15,FOA,1720.5945771271606
17,58,15,PSO,1514.6805354055818
17,58,15,Random Search,1111.5273041202552
17,58,15,Greedy,980.1181319328862
17,58,16,FOA,1720.5945771271606
17,58,16,PSO,1514.6805354055818
17,58,16,Random Search,1111.5273041202552
17,58,16,Greedy,980.1181319328862
17,58,17,FOA,1720.5945771271606
17,58,17,PSO,1514.6805354055818
17,58,17,Random Search,1111.5273041202552
17,58,17,Greedy,980.1181319328862
17,58,18,FOA,1720.5945771271606
17,58,18,PSO,1514.6805354055818
17,58,18,Random Search,1111.5273041202552
17,58,18,Greedy,980.1181319328862
17,58,19,FOA,1720.5945771271606
17,58,19,PSO,1514.6805354055818
17,58,19,Random Search,1207.5630682461515
17,58,19,Greedy,980.1181319328862
17,58,20,FOA,1720.5945771271606
17,58,20,PSO,1525.420231431555
17,58,20,Random Search,1207.5630682461515
17,58,20,Greedy,980.1181319328862
17,58,21,FOA,1720.5945771271606
17,58,21,PSO,1525.420231431555
17,58,21,Random Search,1207.5630682461515
17,58,21,Greedy,980.1181319328862
17,58,22,FOA,1720.5945771271606
17,58,22,PSO,1525.420231431555
17,58,22,Random Search,1207.5630682461515
17,58,22,Greedy,980.1181319328862
17,58,23,FOA,1720.5945771271606
17,58,23,PSO,1525.420231431555
17,58,23,Random Search,1207.5630682461515
17,58,23,Greedy,980.1181319328862
17,58,24,FOA,1720.5945771271606
17,58,24,PSO,1525.420231431555
17,58,24,Random Search,1207.5630682461515
17,58,24,Greedy,980.1181319328862
17,58,25,FOA,1720.5945771271606
17,58,25,PSO,1525.420231431555
17,58,25,Random Search,1309.193309113024
17,58,25,Greedy,980.1181319328862
17,58,26,FOA,1720.5945771271606
17,58,26,PSO,1525.420231431555
17,58,26,Random Search,1309.193309113024
17,58,26,Greedy,980.1181319328862
17,58,27,FOA,1720.5945771271606
17,58,27,PSO,1525.420231431555
17,58,27,Random Search,1553.482930750511
17,58,27,Greedy,980.1181319328862
17,58,28,FOA,1720.5945771271606
17,58,28,PSO,1525.420231431555
17,58,28,Random Search,1553.482930750511
17,58,28,Greedy,980.1181319328862
17,58,29,FOA,1720.5945771271606
17,58,29,PSO,1525.420231431555
17,58,29,Random Search,1553.482930750511
17,58,29,Greedy,980.1181319328862
17,58,30,FOA,1720.5945771271606
17,58,30,PSO,1525.420231431555
17,58,30,Random Search,1553.482930750511
17,58,30,Greedy,980.1181319328862
17,58,31,FOA,1720.5945771271606
17,58,31,PSO,1525.420231431555
17,58,31,Random Search,1553.482930750511
17,58,31,Greedy,980.1181319328862
17,58,32,FOA,1720.5945771271606
17,58,32,PSO,1525.420231431555
17,58,32,Random Search,1553.482930750511
17,58,32,Greedy,980.1181319328862
17,58,33,FOA,1720.5945771271606
17,58,33,PSO,1525.420231431555
17,58,33,Random Search,1553.482930750511
17,58,33,Greedy,980.1181319328862
17,58,34,FOA,1720.5945771271606
17,58,34,PSO,1525.420231431555
17,58,34,Random Search,1553.482930750511
17,58,34,Greedy,980.1181319328862
17,58,35,FOA,1720.5945771271606
17,58,35,PSO,1525.420231431555
17,58,35,Random Search,1553.482930750511
17,58,35,Greedy,980.1181319328862
17,58,36,FOA,1720.5945771271606
17,58,36,PSO,1525.420231431555
17,58,36,Random Search,1553.482930750511
17,58,36,Greedy,980.1181319328862
17,58,37,FOA,1720.5945771271606
17,58,37,PSO,1525.420231431555
17,58,37,Random Search,1553.482930750511
17,58,37,Greedy,980.1181319328862
17,58,38,FOA,1720.5945771271606
17,58,38,PSO,1525.420231431555
17,58,38,Random Search,1553.482930750511
17,58,38,Greedy,980.1181319328862
17,58,39,FOA,1720.5945771271606
17,58,39,PSO,1525.420231431555
17,58,39,Random Search,1553.482930750511
17,58,39,Greedy,980.1181319328862
17,58,40,FOA,1720.5945771271606
17,58,40,PSO,1525.420231431555
17,58,40,Random Search,1553.482930750511
17,58,40,Greedy,980.1181319328862
17,58,41,FOA,1720.5945771271606
17,58,41,PSO,1525.420231431555
17,58,41,Random Search,1553.482930750511
17,58,41,Greedy,980.1181319328862
17,58,42,FOA,1720.5945771271606
17,58,42,PSO,1525.420231431555
17,58,42,Random Search,1553.482930750511
17,58,42,Greedy,980.1181319328862
17,58,43,FOA,1720.5945771271606
17,58,43,PSO,1525.420231431555
17,58,43,Random Search,1553.482930750511
17,58,43,Greedy,980.1181319328862
17,58,44,FOA,1720.5945771271606
17,58,44,PSO,1525.420231431555
17,58,44,Random Search,1553.482930750511
17,58,44,Greedy,980.1181319328862
17,58,45,FOA,1720.5945771271606
17,58,45,PSO,1525.420231431555
17,58,45,Random Search,1553.482930750511
17,58,45,Greedy,980.1181319328862
17,58,46,FOA,1720.5945771271606
17,58,46,PSO,1525.420231431555
17,58,46,Random Search,1553.482930750511
17,58,46,Greedy,980.1181319328862
17,58,47,FOA,1720.5945771271606
17,58,47,PSO,1525.420231431555
17,58,47,Random Search,1553.482930750511
17,58,47,Greedy,980.1181319328862
17,58,48,FOA,1720.5945771271606
17,58,48,PSO,1525.420231431555
17,58,48,Random Search,1553.482930750511
17,58,48,Greedy,980.1181319328862
17,58,49,FOA,1720.5945771271606
17,58,49,PSO,1525.420231431555
17,58,49,Random Search,1553.482930750511
17,58,49,Greedy,980.1181319328862
17,58,50,FOA,1720.5945771271606
17,58,50,PSO,1525.420231431555
17,58,50,Random Search,1553.482930750511
17,58,50,Greedy,980.1181319328862
18,59,1,FOA,1386.6821077434402
18,59,1,PSO,1373.2771173830001
18,59,1,Random Search,1294.8554024761554
18,59,1,Greedy,878.7664302014955
18,59,2,FOA,1386.6821077434402
18,59,2,PSO,1378.255455248121
18,59,2,Random Search,1294.8554024761554
18,59,2,Greedy,878.7664302014955
18,59,3,FOA,1558.7447142647286
18,59,3,PSO,1378.255455248121
18,59,3,Random Search,1294.8554024761554
18,59,3,Greedy,878.7664302014955
18,59,4,FOA,1558.7447142647286
18,59,4,PSO,1378.255455248121
18,59,4,Random Search,1294.8554024761554
18,59,4,Greedy,878.7664302014955
18,59,5,FOA,1681.2984980142894
18,59,5,PSO,1406.1817451480163
18,59,5,Random Search,1294.8554024761554
18,59,5,Greedy,878.7664302014955
18,59,6,FOA,1681.2984980142894
18,59,6,PSO,1406.1817451480163
18,59,6,Random Search,1294.8554024761554
18,59,6,Greedy,878.7664302014955
18,59,7,FOA,1681.2984980142894
18,59,7,PSO,1499.7810754190318
18,59,7,Random Search,1294.8554024761554
18,59,7,Greedy,878.7664302014955
18,59,8,FOA,1681.2984980142894
18,59,8,PSO,1499.7810754190318
18,59,8,Random Search,1294.8554024761554
18,59,8,Greedy,878.7664302014955
18,59,9,FOA,1681.2984980142894
18,59,9,PSO,1499.7810754190318
18,59,9,Random Search,1294.8554024761554
18,59,9,Greedy,878.7664302014955
18,59,10,FOA,1681.2984980142894
18,59,10,PSO,1499.7810754190318
18,59,10,Random Search,1294.8554024761554
18,59,10,Greedy,878.7664302014955
18,59,11,FOA,1681.2984980142894
18,59,11,PSO,1499.7810754190318
18,59,11,Random Search,1294.8554024761554
18,59,11,Greedy,878.7664302014955
18,59,12,FOA,1681.2984980142894
18,59,12,PSO,1499.7810754190318
18,59,12,Random Search,1294.8554024761554
18,59,12,Greedy,878.7664302014955
18,59,13,FOA,1681.2984980142894
18,59,13,PSO,1499.7810754190318
18,59,13,Random Search,1294.8554024761554
18,59,13,Greedy,878.7664302014955
18,59,14,FOA,1681.2984980142894
18,59,14,PSO,1499.7810754190318
18,59,14,Random Search,1357.4447918380465
18,59,14,Greedy,878.7664302014955
18,59,15,FOA,1681.2984980142894
18,59,15,PSO,1499.7810754190318
18,59,15,Random Search,1357.4447918380465
18,59,15,Greedy,878.7664302014955
18,59,16,FOA,1681.2984980142894
18,59,16,PSO,1499.7810754190318
18,59,16,Random Search,1357.4447918380465
18,59,16,Greedy,878.7664302014955
18,59,17,FOA,1681.2984980142894
18,59,17,PSO,1499.7810754190318
18,59,17,Random Search,1357.4447918380465
18,59,17,Greedy,878.7664302014955
18,59,18,FOA,1681.2984980142894
18,59,18,PSO,1499.7810754190318
18,59,18,Random Search,1357.4447918380465
18,59,18,Greedy,878.7664302014955
18,59,19,FOA,1681.2984980142894
18,59,19,PSO,1499.7810754190318
18,59,19,Random Search,1357.4447918380465
18,59,19,Greedy,878.7664302014955
18,59,20,FOA,1681.2984980142894
18,59,20,PSO,1499.7810754190318
18,59,20,Random Search,1357.4447918380465
18,59,20,Greedy,878.7664302014955
18,59,21,FOA,1681.2984980142894
18,59,21,PSO,1547.0047686778687
18,59,21,Random Search,1357.4447918380465
18,59,21,Greedy,878.7664302014955
18,59,22,FOA,1681.2984980142894
18,59,22,PSO,1547.0047686778687
18,59,22,Random Search,1357.4447918380465
18,59,22,Greedy,878.7664302014955
18,59,23,FOA,1684.8027883032128
18,59,23,PSO,1547.0047686778687
18,59,23,Random Search,1357.4447918380465
18,59,23,Greedy,878.7664302014955
18,59,24,FOA,1684.8027883032128
18,59,24,PSO,1547.0047686778687
18,59,24,Random Search,1357.4447918380465
18,59,24,Greedy,878.7664302014955
18,59,25,FOA,1684.8027883032128
18,59,25,PSO,1547.0047686778687
18,59,25,Random Search,1357.4447918380465
18,59,25,Greedy,878.7664302014955
18,59,26,FOA,1684.8027883032128
18,59,26,PSO,1547.0047686778687
18,59,26,Random Search,1357.4447918380465
18,59,26,Greedy,878.7664302014955
18,59,27,FOA,1684.8027883032128
18,59,27,PSO,1547.0047686778687
18,59,27,Random Search,1357.4447918380465
18,59,27,Greedy,878.7664302014955
18,59,28,FOA,1684.8027883032128
18,59,28,PSO,1547.0047686778687
18,59,28,Random Search,1357.4447918380465
18,59,28,Greedy,878.7664302014955
18,59,29,FOA,1684.8027883032128
18,59,29,PSO,1547.0047686778687
18,59,29,Random Search,1357.4447918380465
18,59,29,Greedy,878.7664302014955
18,59,30,FOA,1684.8027883032128
18,59,30,PSO,1547.0047686778687
18,59,30,Random Search,1357.4447918380465
18,59,30,Greedy,878.7664302014955
18,59,31,FOA,1684.8027883032128
18,59,31,PSO,1547.0047686778687
18,59,31,Random Search,1357.4447918380465
18,59,31,Greedy,878.7664302014955
18,59,32,FOA,1684.8027883032128
18,59,32,PSO,1547.0047686778687
18,59,32,Random Search,1357.4447918380465
18,59,32,Greedy,878.7664302014955
18,59,33,FOA,1684.8027883032128
18,59,33,PSO,1652.7118288029185
18,59,33,Random Search,1357.4447918380465
18,59,33,Greedy,878.7664302014955
18,59,34,FOA,1684.8027883032128
18,59,34,PSO,1652.7118288029185
18,59,34,Random Search,1357.4447918380465
18,59,34,Greedy,878.7664302014955
18,59,35,FOA,1684.8027883032128
18,59,35,PSO,1652.7118288029185
18,59,35,Random Search,1357.4447918380465
18,59,35,Greedy,878.7664302014955
18,59,36,FOA,1684.8027883032128
18,59,36,PSO,1652.7118288029185
18,59,36,Random Search,1357.4447918380465
18,59,36,Greedy,878.7664302014955
18,59,37,FOA,1684.8027883032128
18,59,37,PSO,1652.7118288029185
18,59,37,Random Search,1357.4447918380465
18,59,37,Greedy,878.7664302014955
18,59,38,FOA,1684.8027883032128
18,59,38,PSO,1652.7118288029185
18,59,38,Random Search,1357.4447918380465
18,59,38,Greedy,878.7664302014955
18,59,39,FOA,1684.8027883032128
18,59,39,PSO,1652.7118288029185
18,59,39,Random Search,1357.4447918380465
18,59,39,Greedy,878.7664302014955
18,59,40,FOA,1684.8027883032128
18,59,40,PSO,1652.7118288029185
18,59,40,Random Search,1357.4447918380465
18,59,40,Greedy,878.7664302014955
18,59,41,FOA,1684.8027883032128
18,59,41,PSO,1652.7118288029185
18,59,41,Random Search,1357.4447918380465
18,59,41,Greedy,878.7664302014955
18,59,42,FOA,1684.8027883032128
18,59,42,PSO,1652.7118288029185
18,59,42,Random Search,1357.4447918380465
18,59,42,Greedy,878.7664302014955
18,59,43,FOA,1684.8027883032128
18,59,43,PSO,1652.7118288029185
18,59,43,Random Search,1357.4447918380465
18,59,43,Greedy,878.7664302014955
18,59,44,FOA,1684.8027883032128
18,59,44,PSO,1652.7118288029185
18,59,44,Random Search,1357.4447918380465
18,59,44,Greedy,878.7664302014955
18,59,45,FOA,1684.8027883032128
18,59,45,PSO,1652.7118288029185
18,59,45,Random Search,1357.4447918380465
18,59,45,Greedy,878.7664302014955
18,59,46,FOA,1684.8027883032128
18,59,46,PSO,1652.7118288029185
18,59,46,Random Search,1357.4447918380465
18,59,46,Greedy,878.7664302014955
18,59,47,FOA,1684.8027883032128
18,59,47,PSO,1652.7118288029185
18,59,47,Random Search,1357.4447918380465
18,59,47,Greedy,878.7664302014955
18,59,48,FOA,1684.8027883032128
18,59,48,PSO,1652.7118288029185
18,59,48,Random Search,1357.4447918380465
18,59,48,Greedy,878.7664302014955
18,59,49,FOA,1684.8027883032128
18,59,49,PSO,1652.7118288029185
18,59,49,Random Search,1357.4447918380465
18,59,49,Greedy,878.7664302014955
18,59,50,FOA,1684.8027883032128
18,59,50,PSO,1652.7118288029185
18,59,50,Random Search,1357.4447918380465
18,59,50,Greedy,878.7664302014955
19,60,1,FOA,1291.4900907581386
19,60,1,PSO,1352.3004465696115
19,60,1,Random Search,767.2900651299813
19,60,1,Greedy,1001.4223866318781
19,60,2,FOA,1291.4900907581386
19,60,2,PSO,1405.742725810153
19,60,2,Random Search,767.2900651299813
19,60,2,Greedy,1001.4223866318781
19,60,3,FOA,1522.9737113958477
19,60,3,PSO,1405.742725810153
19,60,3,Random Search,1009.0022085252708
19,60,3,Greedy,1001.4223866318781
19,60,4,FOA,1522.9737113958477
19,60,4,PSO,1467.920477790302
19,60,4,Random Search,1337.7465429453985
19,60,4,Greedy,1001.4223866318781
19,60,5,FOA,1531.2352203586852
19,60,5,PSO,1476.680979280778
19,60,5,Random Search,1337.7465429453985
19,60,5,Greedy,1001.4223866318781
19,60,6,FOA,1535.2979772052054
19,60,6,PSO,1476.680979280778
19,60,6,Random Search,1337.7465429453985
19,60,6,Greedy,1001.4223866318781
19,60,7,FOA,1535.2979772052054
19,60,7,PSO,1490.6733075731452
19,60,7,Random Search,1337.7465429453985
19,60,7,Greedy,1001.4223866318781
19,60,8,FOA,1535.2979772052054
19,60,8,PSO,1490.6733075731452
19,60,8,Random Search,1337.7465429453985
19,60,8,Greedy,1001.4223866318781
19,60,9,FOA,1535.2979772052054
19,60,9,PSO,1490.6733075731452
19,60,9,Random Search,1337.7465429453985
19,60,9,Greedy,1001.4223866318781
19,60,10,FOA,1535.2979772052054
19,60,10,PSO,1490.6733075731452
19,60,10,Random Search,1337.7465429453985
19,60,10,Greedy,1001.4223866318781
19,60,11,FOA,1535.2979772052054
